GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamGameID,TeamID,OpponentID,ScoreID
201811504,2018-12-16T13:00:00,1,2018,15,DET,BUF,AWAY,13,14,27,New Era Field,0,13,0,0,0,28,54,28:54,14,7,7,0,55,313,5.7,2,26,105,4.0,1,29,22,208,1,0,7.2,9.5,75.9,106.68,13,5,38.5,0,0,0,2,2,0,0,4,81,0,0,0,0,2,2,7,317,45.3,0,0,0,0,7,0,7,0,31,6,31:6,20,9,9,2,64,312,4.9,2,37,117,3.2,1,26,13,195,1,0,7.5,15,50.0,87.82,12,3,25.0,2,1,50.0,2,1,0,0,3,20,0,0,1,9,4,6,6,245,40.8,0,0,0,100,0,50.0,0,1,1,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,48,17,1,9,5,1,0,47,16,0,0,3,0,0,Sunday,993000938,11,4,16866
201811506,2018-12-16T13:00:00,1,2018,15,GB,CHI,AWAY,17,24,41,Soldier Field,0,3,11,3,0,29,37,29:37,19,4,15,0,66,323,4.9,1,19,88,4.6,1,42,25,235,0,1,5.6,9.4,59.5,65.08,14,5,35.7,1,1,100,4,1,0,0,7,48,0,0,5,39,2,5,5,208,41.6,1,1,0,7,7,0,10,0,30,23,30:23,19,6,11,2,58,332,5.7,3,29,100,3.4,1,28,20,232,2,0,8.3,11.6,71.4,119.94,10,3,30.0,1,0,0,4,3,0,0,4,24,1,1,1,3,9,6,4,177,44.2,1,1,0,25.0,0,75.0,0,0,0,0,2,1,0,0,3,3,3,3,0,0,0,0,0,1,1,43,18,1,3,3,1,1,42,10,5,40,10,0,0,Sunday,993000940,12,6,16867
201811524,2018-12-15T16:30:00,1,2018,15,HOU,NYJ,AWAY,29,22,51,MetLife Stadium,3,13,0,13,0,24,56,24:56,15,1,12,2,51,286,5.6,2,17,47,2.8,0,28,22,239,2,0,8.5,10.9,78.6,126.04,9,1,11.1,0,0,0,4,1,0,0,5,43,0,0,6,55,7,8,3,137,45.7,0,1,1,3,6,6,7,0,35,4,35:4,21,7,11,3,72,318,4.4,3,31,90,2.9,1,38,24,228,2,0,6,9.5,63.2,97.26,17,9,52.9,3,1,33.3,4,3,0,0,9,60,1,1,3,25,11,11,4,197,49.2,1,0,-1,25.0,0,75.0,0,2,2,0,0,0,0,0,5,5,3,1,0,0,0,0,0,1,1,42,33,3,25,5,1,1,41,12,6,55,1,0,0,Saturday,993000920,13,24,16864
201811514,2018-12-16T13:00:00,1,2018,15,IND,DAL,HOME,23,0,23,Lucas Oil Stadium,7,3,10,3,0,31,48,31:48,25,11,11,3,66,370,5.6,2,39,178,4.6,2,27,16,192,0,0,7.1,12,59.3,81.1,12,8,66.7,0,0,0,3,2,0,0,6,55,1,1,0,0,5,6,1,52,52,1,1,0,0,0,0,0,0,28,12,28:12,19,6,12,1,64,292,4.6,0,22,112,5.1,0,39,24,180,0,1,4.6,7.5,61.5,61.91,12,4,33.3,5,1,20.0,2,0,0,0,9,74,0,0,3,26,3,3,2,81,40.5,1,1,0,66.7,0,0,0,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,47,12,3,26,4,1,0,49,13,0,0,3,1,1,Sunday,993000929,14,9,16869
201811515,2018-12-16T13:00:00,1,2018,15,JAX,WAS,HOME,13,16,29,TIAA Bank Field,0,10,0,3,0,26,54,26:54,11,9,2,0,49,192,3.9,1,26,172,6.6,0,17,9,20,0,1,1.2,2.2,52.9,34.19,13,5,38.5,0,0,0,1,0,0,0,8,55,1,1,6,37,8,8,5,262,52.4,2,0,-2,3,0,3,10,0,33,6,33:6,16,4,10,2,61,245,4.0,1,33,109,3.3,0,25,16,136,1,0,5.4,8.5,64.0,91.42,15,7,46.7,0,0,0,3,1,0,0,6,48,0,0,3,15,9,7,6,279,46.5,0,2,2,0,0,33.3,0,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,3,3,55,6,3,10,2,1,0,36,16,6,37,2,1,1,Sunday,993000931,15,35,16872
201811516,2018-12-13T20:20:00,1,2018,15,KC,LAC,HOME,28,29,57,Arrowhead Stadium,14,0,7,7,0,26,44,26:44,22,7,12,3,53,294,5.5,4,17,60,3.5,2,34,24,234,2,0,6.9,9.8,70.6,109.19,10,6,60.0,0,0,0,4,4,0,0,10,66,0,0,2,9,12,5,4,203,50.8,0,2,2,0,7,7,15,0,33,16,33:16,30,7,18,5,67,407,6.1,4,24,119,5.0,2,38,26,288,2,2,7.6,11.1,68.4,86.29,10,6,60.0,1,1,100,5,4,0,0,7,50,0,0,5,25,5,5,2,83,41.5,2,0,-2,100,0,80.0,0,4,4,0,0,0,0,0,0,0,3,3,0,2,1,0,0,0,0,38,35,5,25,6,1,0,31,23,2,9,2,0,0,Thursday,993000919,16,29,16862
201811516,2018-12-13T20:20:00,1,2018,15,LAC,KC,AWAY,29,28,57,Arrowhead Stadium,0,7,7,15,0,33,16,33:16,30,7,18,5,67,407,6.1,4,24,119,5.0,2,38,26,288,2,2,7.6,11.1,68.4,86.29,10,6,60.0,1,1,100,5,4,0,0,7,50,0,0,5,25,5,5,2,83,41.5,2,0,-2,14,0,7,7,0,26,44,26:44,22,7,12,3,53,294,5.5,4,17,60,3.5,2,34,24,234,2,0,6.9,9.8,70.6,109.19,10,6,60.0,0,0,0,4,4,0,0,10,66,0,0,2,9,12,5,4,203,50.8,0,2,2,80.0,0,100,0,3,3,0,2,1,0,0,0,0,4,4,0,0,0,0,0,0,0,31,23,2,9,2,0,0,38,35,5,25,6,1,0,Thursday,993000918,29,16,16862
201811532,2018-12-16T20:20:00,1,2018,15,LAR,PHI,HOME,23,30,53,Los Angeles Memorial Coliseum,7,6,0,10,0,28,24,28:24,23,5,18,0,74,407,5.5,2,18,82,4.6,2,54,35,325,0,1,6.0,9.3,64.8,73.46,12,4,33.3,1,0,0,6,2,0,0,5,50,2,2,2,14,3,1,3,169,56.3,3,1,-2,3,10,17,0,0,31,36,31:36,17,7,9,1,61,381,6.2,3,30,111,3.7,3,31,24,270,0,1,8.7,11.2,77.4,89.45,13,4,30.8,1,0,0,5,3,0,0,6,49,0,0,0,0,7,6,3,155,51.7,1,3,2,33.3,0,60.0,0,2,2,0,0,0,0,0,3,3,3,3,0,0,0,0,0,4,3,49,23,0,0,3,0,0,47,19,2,8,4,0,2,Sunday,993000947,32,26,16876
201811520,2018-12-16T13:00:00,1,2018,15,MIA,MIN,AWAY,17,41,58,U.S. Bank Stadium,0,10,7,0,0,26,44,26:44,12,6,6,0,53,193,3.6,2,20,156,7.8,1,24,11,37,0,0,1.5,3.4,45.8,52.78,12,2,16.7,2,0,0,1,0,0,0,8,49,0,0,9,71,4,2,7,351,50.1,0,1,1,21,0,3,17,0,33,16,33:16,22,10,10,2,63,418,6.6,5,40,220,5.5,3,21,14,198,2,1,9.4,14.1,66.7,108.83,13,5,38.5,0,0,0,6,4,0,0,6,45,0,0,2,17,11,12,3,127,42.3,1,0,-1,0,0,66.7,0,2,2,0,0,0,0,0,1,1,5,5,0,0,0,0,0,2,2,48,15,2,17,3,0,0,35,13,9,71,5,0,0,Sunday,993000934,19,20,16870
201811520,2018-12-16T13:00:00,1,2018,15,MIN,MIA,HOME,41,17,58,U.S. Bank Stadium,21,0,3,17,0,33,16,33:16,22,10,10,2,63,418,6.6,5,40,220,5.5,3,21,14,198,2,1,9.4,14.1,66.7,108.83,13,5,38.5,0,0,0,6,4,0,0,6,45,0,0,2,17,11,12,3,127,42.3,1,0,-1,0,10,7,0,0,26,44,26:44,12,6,6,0,53,193,3.6,2,20,156,7.8,1,24,11,37,0,0,1.5,3.4,45.8,52.78,12,2,16.7,2,0,0,1,0,0,0,8,49,0,0,9,71,4,2,7,351,50.1,0,1,1,66.7,0,0,0,5,5,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,35,13,9,71,5,0,0,48,15,2,17,3,0,0,Sunday,993000935,20,19,16870
201811528,2018-12-16T16:25:00,1,2018,15,NE,PIT,AWAY,10,17,27,Heinz Field,7,0,3,0,0,29,11,29:11,18,7,9,2,56,368,6.6,1,19,96,5.1,0,36,25,272,1,1,7.6,10.9,69.4,89.12,10,3,30.0,1,0,0,3,0,0,0,14,106,0,0,1,7,7,2,5,216,43.2,1,2,1,7,7,0,3,0,30,49,30:49,24,9,13,2,61,376,6.2,2,25,158,6.3,0,34,22,218,2,2,6.4,9.9,64.7,77.82,9,4,44.4,0,0,0,3,2,0,0,4,40,0,0,2,17,7,2,2,78,39,2,1,-1,0,0,66.7,0,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,41,17,2,17,5,0,0,39,28,1,7,4,0,0,Sunday,993000944,21,28,16875
201811505,2018-12-17T20:15:00,1,2018,15,NO,CAR,AWAY,12,9,21,Bank of America Stadium,3,3,0,6,0,35,9,35:9,21,11,8,2,69,346,5.0,1,32,155,4.8,1,35,23,191,0,1,5.5,8.3,65.7,67.68,13,4,30.8,1,1,100,3,1,0,0,9,80,1,1,2,12,5,5,4,168,42,2,2,0,7,0,0,2,0,24,51,24:51,13,5,7,1,57,247,4.3,1,23,98,4.3,0,30,17,149,1,1,5.0,8.8,56.7,67.22,15,7,46.7,2,1,50.0,1,0,0,0,4,48,1,1,4,32,4,6,6,239,39.8,2,2,0,33.3,0,0,0,0,0,0,2,0,0,0,2,2,1,1,0,0,0,0,0,0,0,35,24,4,32,5,1,1,46,26,2,12,8,1,0,Monday,993000948,22,5,16877
201811523,2018-12-16T13:00:00,1,2018,15,NYG,TEN,HOME,0,17,17,MetLife Stadium,0,0,0,0,0,24,39,24:39,15,2,12,1,63,260,4.1,0,16,47,2.9,0,44,21,213,0,1,4.8,10.1,47.7,52.56,16,3,18.8,3,2,66.7,2,0,0,0,10,58,1,1,3,16,2,6,6,237,39.5,2,0,-2,7,0,7,3,0,35,21,35:21,22,14,6,2,67,301,4.5,2,45,215,4.8,2,21,13,86,0,0,4.1,6.6,61.9,70.73,14,5,35.7,1,1,100,3,2,0,0,4,35,0,0,1,8,8,6,5,220,44,0,2,2,0,0,66.7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,54,26,1,8,1,0,0,42,16,3,16,7,1,1,Sunday,993000933,23,34,16871
201811524,2018-12-15T16:30:00,1,2018,15,NYJ,HOU,HOME,22,29,51,MetLife Stadium,3,6,6,7,0,35,4,35:4,21,7,11,3,72,318,4.4,3,31,90,2.9,1,38,24,228,2,0,6,9.5,63.2,97.26,17,9,52.9,3,1,33.3,4,3,0,0,9,60,1,1,3,25,11,11,4,197,49.2,1,0,-1,3,13,0,13,0,24,56,24:56,15,1,12,2,51,286,5.6,2,17,47,2.8,0,28,22,239,2,0,8.5,10.9,78.6,126.04,9,1,11.1,0,0,0,4,1,0,0,5,43,0,0,6,55,7,8,3,137,45.7,0,1,1,75.0,0,25.0,0,3,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,5,5,41,12,6,55,1,0,0,42,33,3,25,5,1,1,Saturday,993000921,24,13,16864
201811507,2018-12-16T13:00:00,1,2018,15,OAK,CIN,AWAY,16,30,46,Paul Brown Stadium,0,7,6,3,0,26,41,26:41,13,1,12,0,59,297,5.0,1,16,68,4.2,0,38,21,229,1,0,6.0,10.9,55.3,82.02,14,3,21.4,0,0,0,2,1,0,0,8,90,2,2,5,34,4,8,6,229,38.2,2,1,-1,7,13,0,10,0,33,19,33:19,18,8,7,3,75,294,3.9,3,41,171,4.2,2,33,14,123,1,1,3.7,8.8,42.4,50.44,19,8,42.1,2,2,100,6,3,0,0,9,85,0,0,1,7,7,8,5,216,43.2,1,2,1,50.0,0,50.0,0,1,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,3,43,28,1,7,4,0,0,38,20,5,34,4,2,2,Sunday,993000926,25,7,16868
201811532,2018-12-16T20:20:00,1,2018,15,PHI,LAR,AWAY,30,23,53,Los Angeles Memorial Coliseum,3,10,17,0,0,31,36,31:36,17,7,9,1,61,381,6.2,3,30,111,3.7,3,31,24,270,0,1,8.7,11.2,77.4,89.45,13,4,30.8,1,0,0,5,3,0,0,6,49,0,0,0,0,7,6,3,155,51.7,1,3,2,7,6,0,10,0,28,24,28:24,23,5,18,0,74,407,5.5,2,18,82,4.6,2,54,35,325,0,1,6.0,9.3,64.8,73.46,12,4,33.3,1,0,0,6,2,0,0,5,50,2,2,2,14,3,1,3,169,56.3,3,1,-2,60.0,0,33.3,0,3,3,0,0,0,0,0,4,3,2,2,0,0,0,0,0,3,3,47,19,2,8,4,0,2,49,23,0,0,3,0,0,Sunday,993000946,26,32,16876
201811528,2018-12-16T16:25:00,1,2018,15,PIT,NE,HOME,17,10,27,Heinz Field,7,7,0,3,0,30,49,30:49,24,9,13,2,61,376,6.2,2,25,158,6.3,0,34,22,218,2,2,6.4,9.9,64.7,77.82,9,4,44.4,0,0,0,3,2,0,0,4,40,0,0,2,17,7,2,2,78,39,2,1,-1,7,0,3,0,0,29,11,29:11,18,7,9,2,56,368,6.6,1,19,96,5.1,0,36,25,272,1,1,7.6,10.9,69.4,89.12,10,3,30.0,1,0,0,3,0,0,0,14,106,0,0,1,7,7,2,5,216,43.2,1,2,1,66.7,0,0,0,2,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,39,28,1,7,4,0,0,41,17,2,17,5,0,0,Sunday,993000945,28,21,16875
